applicant_id,full_name,ssn,date_of_birth,address,employer_name,annual_income,credit_score,loan_amount,loan_purpose,email,phone_number,time_at_address_months,time_at_employer_months,num_recent_inquiries,is_fraud
APP-009787,Nicholas Rodriguez,572-37-1776,1963-05-30,"60947 William Land, Tatechester, FM 31419",Atlas Construction,26113,848,54000,home_improvement,shannon85@example.org,854-194-2160,195,134,8,1
APP-009788,Ashley Holmes,629-31-9070,1974-11-22,"Unit 7400 Box 2023, DPO AA 79669",UrbanCore Services,71852,624,36000,moving,kurt15@example.net,603-827-1462,163,136,8,0
APP-009789,Mrs. Melissa Garcia,621-42-7089,1970-07-21,"77828 Young Via Suite 619, Morrowtown, WY 05134",Redwood Manufacturing,120430,761,25500,moving,hartmansummer@example.org,322-417-2426,80,17,3,0
APP-009790,Julie Weaver,710-52-9694,1980-12-09,"18567 James Ville, Lake Lonnie, MI 57475",Crescent Energy,130753,745,42000,small_business,amyhernandez@example.org,356-727-5958,82,116,1,0
APP-009791,Jamie Brown,725-11-9362,1976-08-26,"996 Floyd Ridges Suite 292, Hurleystad, MH 97214",UrbanCore Services,101306,592,37500,debt_consolidation,markswilliam@example.org,812-501-7966,52,93,8,1
APP-009792,Michael Stafford,650-16-8087,1976-02-13,"PSC 9220, Box 6880, APO AA 17538",Crescent Energy,89048,672,25500,debt_consolidation,thomas56@example.org,066-499-9943,190,199,5,0
APP-009793,Andrea Lee,699-21-2357,1981-05-30,"USNV Snow, FPO AP 98415",Redwood Manufacturing,26624,829,75000,moving,myoung@example.org,812-685-6530,206,216,1,1
APP-009794,Kim Garcia,797-38-5583,1997-02-28,"Unit 5169 Box 3296, DPO AA 05416",Crescent Energy,125814,589,27500,auto,udavis@example.org,863-887-2762,147,53,4,0
APP-009795,Shannon Powell,542-59-4822,1960-10-24,"11798 Jessica Rest, New Taylor, OK 04566",Summit Financial Group,94519,537,38000,education,lanejamie@example.net,729-868-7610,73,112,3,0
APP-009796,Brian Sharp,534-30-6005,1964-06-15,"955 Wilson Ranch Apt. 180, Tracichester, FM 24801",North Ridge Logistics,101136,708,17500,home_improvement,udeleon@example.com,048-828-1131,211,138,1,0
APP-009797,Evan Hernandez,576-97-8138,1963-01-02,"9629 Craig Manor Apt. 145, South Melvin, SC 10284",Blue Harbor Health,123095,686,408000,wedding,tiffanywillis@example.net,670-473-7078,218,237,5,1
APP-009798,Mrs. Kristin Rogers,606-31-4971,1973-05-14,"7810 Rodriguez Roads Apt. 077, East Andrewport, MP 34983",Blue Harbor Health,150909,711,41000,medical,hodgesconnie@example.org,922-897-5161,87,212,5,0
APP-009799,Chase Yoder,156-35-2767,2003-02-14,"357 Brian Wells Apt. 038, Port Jacob, DE 02203",BrightPath Education,95557,674,26000,small_business,melissacollins@example.com,936-632-0097,208,111,4,0
APP-009800,Matthew Foster,113-14-6056,2005-02-16,"1491 Blake Walk Apt. 428, Port Samuelside, NE 91071",BrightPath Education,136580,586,43500,vacation,bobby48@example.net,405-982-9738,35,50,7,0
APP-009801,Brian Le,668-39-3202,1985-04-01,"9553 Jefferson Port, West Kathleenbury, WY 50635",Summit Financial Group,70725,676,8000,major_purchase,cherylcisneros@example.org,693-595-1239,29,221,3,0
APP-009802,Larry Camacho IV,571-43-8481,1967-09-14,"030 Vanessa Walks Suite 166, West Sandy, NM 02678",BrightPath Education,139222,792,29500,auto,martinadam@example.com,292-070-4140,218,167,3,0
APP-009803,Danielle Lawson,751-53-2399,1995-03-15,"285 Debra Field Apt. 628, Powellstad, VI 30308",Atlas Construction,91280,595,44000,wedding,angelastevenson@example.com,340-895-3591,213,36,3,0
APP-009804,Amanda Harris,533-79-7396,1962-01-06,"62893 Aaron Valleys Apt. 636, Richardshaven, DC 48320",Peakstone Retail,147157,721,75000,auto,kimberly64@example.org,507-441-8094,136,222,2,0
APP-009805,Ryan Martinez,578-25-6306,1960-07-16,"181 Wright Knolls, Port Jeffrey, KS 93651",Silver Oak Pharmacy,45880,637,12000,debt_consolidation,chandlermary@example.net,929-988-9674,228,49,2,0
APP-009806,Jordan Garza,546-88-5606,1966-05-03,"4577 Brooke Islands, Lake Jesse, DE 18867",Atlas Construction,18944,833,41000,auto,williamaguilar@example.org,294-071-3919,9,24,2,1
APP-009807,Molly Myers,632-49-9129,1970-05-11,"38337 Alicia Stream Suite 474, Reynoldsbury, MS 10251",North Ridge Logistics,118028,729,17500,education,rogersdylan@example.net,529-228-5176,111,198,4,0
APP-009808,Tina Castillo,738-12-8317,1993-12-16,"63208 Wade Underpass Apt. 194, Foxside, AL 85109",Summit Financial Group,116319,721,57500,vacation,angela93@example.com,021-809-0786,141,105,5,0
APP-009809,Virginia Garcia,681-77-7893,1988-01-19,"965 Brenda Tunnel, Lake Dawnville, OR 58160",Peakstone Retail,78821,588,29500,wedding,blakeenglish@example.org,589-750-6770,46,70,9,0
APP-009810,Michele Foster,143-85-9665,2005-04-27,"Unit 6050 Box 5184, DPO AE 66255",Blue Harbor Health,139516,680,277000,medical,santosjoseph@example.com,557-108-5510,203,39,1,1
APP-009811,James Carter,586-21-2394,1962-05-25,"407 Sanders Rapids, West Hunter, TN 40859",Greenline Telecom,27519,809,10000,auto,carolynmyers@example.net,721-991-6465,192,210,6,1
APP-009812,Melissa Williams,468-12-5629,1959-12-09,"342 Joel Cape Suite 744, Kelleyhaven, AS 23418",Atlas Construction,94216,645,7500,medical,eclements@example.org,218-291-4080,195,80,7,0
APP-009813,Darrell Clark,542-43-6086,1960-03-11,"47575 Christopher Neck Apt. 258, Margaretton, UT 75095",Crescent Energy,141546,758,39500,medical,lorijones@example.com,757-779-9464,74,74,3,0
APP-009814,Erik Scott,769-33-3665,1997-02-25,"140 Rangel Lock, South Crystalville, WY 91022",Crescent Energy,104593,721,19000,small_business,daydanielle@example.org,071-370-7690,152,94,2,0
APP-009815,Patricia Costa,725-48-4431,1957-11-22,"857 Donna Brooks, Stephaniefurt, VA 72299",Silver Oak Pharmacy,152268,795,75000,medical,taustin@example.net,666-242-4590,74,23,2,1
APP-009816,Andrew Hall,168-31-7250,2004-01-27,"964 Pruitt Turnpike, Rebeccafurt, MN 13946",Pioneer Foods,109624,533,39500,auto,hburton@example.org,739-650-4628,240,175,7,0
APP-009817,Natalie Pierce,799-12-2809,1996-05-16,"65604 Gray Neck Apt. 797, Ronaldhaven, OH 56858",Atlas Construction,87231,710,192500,auto,gregorybullock@example.org,494-546-3241,205,74,5,1
APP-009818,Carolyn Carter,525-93-8870,1961-01-29,"829 Denise Mill Apt. 563, New Scott, WA 99261",Peakstone Retail,122984,599,42500,home_improvement,greeneelizabeth@example.org,207-027-3935,164,58,5,0
APP-009819,Robert Taylor DDS,794-25-7545,1991-09-12,"43569 Brent Port Apt. 672, New Tinatown, AK 80438",UrbanCore Services,161700,713,28000,small_business,fphillips@example.org,896-327-2231,14,177,3,0
APP-009820,Michael Jimenez,595-47-5451,1974-05-06,"8215 Carol Branch, East Jamesview, WV 86436",Pioneer Foods,178395,762,61000,vacation,stephaniereeves@example.org,315-819-9318,186,169,2,0
APP-009821,Robert Sharp,546-53-2345,1963-06-23,"1602 Patricia Brook Suite 234, Lake Robertside, GA 81574",Atlas Construction,125653,789,12000,education,stephendiaz@example.net,702-483-6317,117,180,1,0
APP-009822,Miss Cheryl Walker MD,563-58-1377,1964-02-07,"247 Santana Landing, Amandabury, KS 12836",BrightPath Education,75494,646,229500,wedding,mitchellpatrick@example.com,521-407-1979,12,139,8,1
APP-009823,Micheal Park,608-40-4201,1975-10-24,"0304 Lynch Ridge Apt. 751, Lopezchester, NM 61796",Silver Oak Pharmacy,140341,754,56000,moving,reynoldskimberly@example.net,164-049-2638,85,167,3,0
APP-009824,Linda Perry,672-83-6316,1987-09-13,"637 Kaiser Extension, North Timothyfort, MN 80643",Silver Oak Pharmacy,58825,686,31500,wedding,sclark@example.com,670-601-8659,72,56,5,0
APP-009825,Jacqueline Marshall,782-70-9025,1991-03-11,"89179 Kerr Road Suite 340, Margaretville, MS 84006",Peakstone Retail,143507,712,19000,major_purchase,ybarnett@example.org,567-945-6469,102,108,5,0
APP-009826,Susan Goodwin,536-44-1653,1966-06-01,"4348 Williamson Club Suite 924, South Grant, MT 72136",Atlas Construction,199772,836,75000,major_purchase,alex41@example.com,282-706-5720,62,170,2,0
APP-009827,Dennis Adams III,682-26-6847,1983-09-22,"371 Amanda Cove Apt. 390, South Michellefort, OR 06802",Redwood Manufacturing,122143,712,14500,medical,zacharyglenn@example.org,078-069-0411,39,120,5,0
APP-009828,Shannon Johnson,493-44-6657,1955-03-16,"54757 Moore Burgs Apt. 439, Pamelashire, WY 02508",Atlas Construction,102148,715,32000,moving,christopherrosario@example.org,671-245-9066,138,227,1,0
APP-009829,Joanna Hayes,524-48-2626,1966-05-18,"559 Edwards View Apt. 119, West William, AK 51884",Silver Oak Pharmacy,22493,799,24500,auto,ochavez@example.net,157-797-6947,14,213,6,1
APP-009830,Pamela Patterson,138-39-6806,2004-04-21,"166 Bennett Stream, Heathertown, FM 67030",UrbanCore Services,136068,671,13000,small_business,smithstephanie@example.org,331-334-0294,229,206,5,0
APP-009831,Joe Watkins,542-30-9467,1966-10-05,"83365 Carol Spur, Allisonview, KS 90057",BrightPath Education,224966,542,22500,medical,ryan09@example.com,004-005-1295,185,115,5,1
APP-009832,Nicole Butler,135-21-4194,2000-10-15,"7587 Eric Gateway, West Erikfurt, OH 37158",Crescent Energy,132707,692,64000,medical,daniellesolomon@example.com,529-133-8026,63,74,5,0
APP-009833,Crystal Bond,743-22-9909,1991-06-01,"249 Harrison Ferry Suite 825, Scottborough, AZ 07265",Blue Harbor Health,102760,733,56000,moving,jessicamiller@example.org,067-094-5501,27,78,4,0
APP-009834,Taylor Scott,132-93-3022,2002-01-15,"07259 Ramos Streets, Markbury, SC 05455",Silver Oak Pharmacy,68781,664,37500,auto,tchambers@example.com,706-143-3280,89,175,2,0
APP-009835,Amanda Dorsey,765-15-4333,1992-03-06,"0275 Bates Vista Apt. 084, Williamchester, NM 88976",Silver Oak Pharmacy,128746,797,36500,vacation,thomas96@example.com,753-563-3413,163,61,0,0
APP-009836,Joseph Jones Jr.,653-34-5269,1976-08-07,"082 Collier Court, New Ronald, NE 42561",Pioneer Foods,131640,565,53500,major_purchase,anitahoffman@example.com,280-390-7388,170,228,4,0
APP-009837,Tony Nunez,595-48-1965,1972-05-13,"59938 Yang Locks, West Tyronemouth, OK 61111",BrightPath Education,147214,649,75000,home_improvement,jodimcclain@example.com,834-235-3386,139,142,2,0
APP-009838,Donna Ferrell,581-96-8084,1966-07-18,"Unit 5620 Box 1840, DPO AA 07989",Greenline Telecom,25098,816,44000,moving,noahpruitt@example.net,184-831-1626,238,237,3,1
APP-009839,Kristin Massey,646-13-7392,1977-03-09,"7410 Patrick Village Apt. 904, West Diana, AZ 12628",Summit Financial Group,141963,756,66500,moving,barrynathan@example.com,941-850-2769,183,129,3,0
APP-009840,Luke Warren,714-55-1413,1989-05-05,"49288 Glass Plaza Suite 085, Fosterville, GA 19201",Redwood Manufacturing,52969,561,13000,education,jritter@example.com,164-663-2471,71,18,2,0
APP-009841,Margaret Tate,738-74-8185,1994-12-09,"0554 William Mews Suite 064, Aaronbury, CA 38496",Blue Harbor Health,55232,663,23500,auto,anthonyjohnson@example.org,305-328-5701,99,83,5,0
APP-009842,Michelle Simon,741-40-9136,1992-01-07,"90575 Lawson Alley, Nelsonland, NM 18438",Blue Harbor Health,130200,711,15000,debt_consolidation,melissa68@example.com,614-098-0915,157,41,5,0
APP-009843,Tonya Hill,564-14-3676,1963-01-20,"143 Smith Flat Suite 034, Teresatown, MA 53558",Redwood Manufacturing,160810,830,26000,education,amywinters@example.com,951-210-8837,88,102,3,0
APP-009844,Anne Rodgers,466-66-4575,1955-05-14,"PSC 3101, Box 8612, APO AP 90189",Redwood Manufacturing,124462,645,59000,major_purchase,amy21@example.net,314-337-4498,0,0,7,1
APP-009845,Laura Hughes,148-65-8540,1991-06-19,"451 Payne Manors, Laurenfort, PW 75010",Greenline Telecom,83544,669,14500,moving,chenmichael@example.org,888-688-3224,51,29,4,1
APP-009846,Christopher Bennett,735-50-4593,1997-05-06,"5025 Wanda Crest, Gregoryville, NM 35799",Atlas Construction,108950,663,10500,small_business,rlucas@example.org,124-453-6250,1,1,2,1
APP-009847,Jessica Maynard,111-11-5797,2002-05-30,"70760 Aaron Stream Apt. 848, Port Candiceport, MA 62452",Greenline Telecom,93956,797,50500,auto,itorres@example.net,351-111-8762,188,153,0,0
APP-009848,Kathleen Pittman,596-52-7504,1973-05-26,"119 Richard Glens, Port Donald, CO 39554",Silver Oak Pharmacy,173085,841,68500,medical,hlindsey@example.org,438-262-7558,212,77,2,0
APP-009849,Phyllis Hartman,559-70-1472,1988-10-26,"9588 Williams Cape Suite 041, East Ryan, MI 22350",North Ridge Logistics,64389,521,10500,major_purchase,martinezmegan@example.net,234-589-9716,164,126,7,1
APP-009850,Judy Rodriguez,788-22-6328,1992-02-08,"73102 Davis Via Apt. 247, North Joan, OH 06957",Redwood Manufacturing,134771,766,22000,wedding,reedryan@example.com,291-912-7899,3,2,2,1
APP-009851,Brady Grant,567-82-3502,1962-08-25,"089 Francis Lodge Suite 746, Kristenbury, GA 52398",Atlas Construction,81086,812,16000,vacation,timothy69@example.net,786-678-6053,183,168,0,0
APP-009852,Nancy Wright,532-72-3008,1961-03-07,"34402 Kevin Camp, New Rebeccaville, LA 83528",Crescent Energy,66606,620,16000,major_purchase,hannahnelson@example.net,337-300-7619,32,161,9,0
APP-009853,Alan Harris,160-98-4572,2003-03-10,"84094 Lori Crossroad, Samuelberg, MO 06604",Blue Harbor Health,137858,707,374000,debt_consolidation,tanya08@example.com,006-918-8991,68,95,1,1
APP-009854,Rebecca Miller,662-30-9219,1981-01-13,"91913 Perry Wall, Weissfort, TN 26099",North Ridge Logistics,144092,654,31000,education,cesar15@example.org,910-986-1193,59,215,5,0
APP-009855,Shane Russell,671-91-4144,1980-07-01,"91500 Riley Walks Apt. 342, Hodgeside, MA 12629",Blue Harbor Health,118292,675,243500,moving,robert64@example.org,181-567-1099,114,45,1,1
APP-009856,Michael George,790-89-8531,1990-04-17,"4396 Golden Lakes Suite 964, Lake Margaretville, OK 82600",Peakstone Retail,82842,689,14500,vacation,josephrodriguez@example.org,272-126-7406,11,105,3,0
APP-009857,Catherine Merritt,605-82-1396,1971-09-01,"7072 Allison Bypass Apt. 963, South Zacharyville, ME 72355",Silver Oak Pharmacy,52520,659,20500,major_purchase,patriciaallen@example.com,146-293-8929,222,223,2,0
APP-009858,Erin Cannon,655-41-8620,1976-12-30,"0480 Mills Gardens, Port Stephenberg, WA 93777",Peakstone Retail,125930,685,15500,vacation,nicholas32@example.net,889-532-2686,66,170,1,0
APP-009859,Eric Taylor,624-89-4405,1977-12-27,"909 Mendez Union Apt. 660, West Melissahaven, RI 01331",Pioneer Foods,34823,598,4000,debt_consolidation,wmason@example.org,662-706-5357,172,30,2,0
APP-009860,Joseph Olson,155-55-9066,2002-03-11,"8159 Rebecca Burgs, Weaverberg, FM 05754",Atlas Construction,98433,652,27000,debt_consolidation,marybrown@example.net,974-170-0313,186,183,5,0
APP-009861,Patricia Branch,775-89-1476,1999-07-23,"7450 Gregory Village, Stevenborough, NM 33788",Peakstone Retail,139043,746,17500,wedding,meyerjoseph@example.org,035-035-9836,183,55,0,0
APP-009862,Dawn Gibbs,535-86-5557,1965-09-19,"5299 Christopher Centers Suite 542, Tonyshire, OK 79625",BrightPath Education,129276,802,41500,vacation,williamsemily@example.net,596-129-8154,30,155,3,0
APP-009863,Megan Brooks,680-52-3176,1980-12-20,"722 Terry Valley Apt. 405, New Thomasmouth, IN 97624",UrbanCore Services,109755,533,50500,major_purchase,vroberts@example.com,737-827-6421,132,194,9,0
APP-009864,Terrance Mejia,575-32-5635,1966-06-16,"7884 Martinez Brook, Whitestad, RI 74663",UrbanCore Services,176048,791,37000,small_business,tmcdonald@example.org,301-422-5428,10,106,2,0
APP-009865,Eric Fleming,685-43-3272,1982-04-09,"305 Smith Stream Suite 617, Watsonfurt, HI 13316",Silver Oak Pharmacy,43815,577,15500,small_business,urodriguez@example.com,272-074-2500,0,3,5,1
APP-009866,Jerome Baird,685-39-9035,1985-06-17,"61081 Kevin Turnpike Apt. 881, Port Taylor, DE 86950",Summit Financial Group,125851,736,38500,moving,hoffmanpaul@example.org,741-788-7066,29,150,5,1
APP-009867,Christopher Faulkner,515-67-8186,1959-09-24,"56158 Pamela Common Apt. 552, Murphyside, MI 11870",Blue Harbor Health,77104,675,19000,debt_consolidation,mpitts@example.com,066-240-9275,210,91,3,0
APP-009868,Michael Taylor,613-54-7116,1978-10-05,"9384 Ian Lakes, New Roy, DE 96523",Crescent Energy,175341,708,67000,small_business,bellashley@example.net,424-454-8427,151,143,2,0
APP-009869,Pamela Warner,149-87-1509,2002-11-28,"Unit 9428 Box 9930, DPO AP 48478",Blue Harbor Health,143856,563,73500,medical,davidowens@example.com,433-087-7472,151,182,7,0
APP-009870,Elizabeth Arnold,147-69-5434,2002-07-23,"753 Anthony Point Suite 227, Barrettport, NY 67758",BrightPath Education,72983,547,35500,moving,williamsdana@example.net,724-300-4970,8,89,7,0
APP-009871,Jessica Gates,145-83-4158,2000-03-24,"2510 Johnny Brook Suite 694, South Charles, GU 63879",Redwood Manufacturing,144767,699,43000,education,victoria58@example.net,143-206-3110,122,226,2,0
APP-009872,Monica Clark,474-46-4404,1956-05-15,"67199 Eaton Garden Apt. 229, West Jonathanbury, ID 66677",Crescent Energy,127250,715,28500,debt_consolidation,isabella11@example.com,606-909-9127,42,73,2,0
APP-009873,Margaret Young,550-61-8375,1967-07-15,"9498 Susan Loaf, North Tinaview, ND 59469",Summit Financial Group,94920,740,26500,vacation,ckennedy@example.com,402-229-4072,153,115,3,0
APP-009874,Crystal Morris,101-90-1011,2003-10-26,"44851 Diaz Freeway, East Phillipside, DE 38954",Redwood Manufacturing,70028,617,21500,education,schmidtjames@example.net,639-610-9929,1,0,3,1
APP-009875,Kelly Jimenez,562-69-9568,1967-11-10,"2625 David Loop, Marthaview, AS 46556",Summit Financial Group,23924,807,22000,home_improvement,gloriasmith@example.net,356-053-8393,169,140,8,1
APP-009876,Frederick Martin,785-53-9307,1993-09-18,"44699 Holly Unions, Masonfurt, IN 44001",Peakstone Retail,87635,735,21000,medical,aramirez@example.org,980-625-4796,40,49,5,0
APP-009877,Samantha Rivera,481-65-3466,1956-05-12,"1834 Michael Freeway, West Tylerfort, TN 16686",Peakstone Retail,78185,686,35500,home_improvement,wyattjames@example.org,416-851-9281,229,181,3,0
APP-009878,Terri Hall,591-13-8571,1978-02-22,"87735 Reyes Mill, Johnsonmouth, VT 94539",Pioneer Foods,110639,557,27000,major_purchase,qroy@example.com,467-958-9250,146,217,9,0
APP-009879,Julie Harding,719-48-5036,1968-06-23,"48174 Carson Burgs Suite 293, New Aaron, DE 33370",Crescent Energy,156187,742,73500,home_improvement,oruiz@example.net,505-802-0011,63,48,1,1
APP-009880,Sheri Phillips,544-95-3467,1963-10-09,"24408 Mccoy Island, New Sherryland, PW 65911",Crescent Energy,107847,560,381000,debt_consolidation,ellisonandrew@example.com,679-708-4988,114,234,5,1
APP-009881,Cynthia Johnson,587-42-7871,1967-09-08,"28966 Miller Forks, Davidside, VA 40983",Atlas Construction,128717,712,12500,education,joel69@example.org,418-554-6604,51,239,5,0
APP-009882,Nancy Hanson,735-31-6384,1996-06-09,"USS Lynch, FPO AE 99560",BrightPath Education,198053,812,75000,medical,gpierce@example.com,648-654-1470,163,143,3,0
APP-009883,Carly Green,561-50-9587,1963-09-24,"897 Linda Mission, Darrenborough, KS 26889",Blue Harbor Health,108283,636,28000,vacation,hallen@example.org,488-813-4798,107,46,6,0
APP-009884,Julia Clark,559-44-9031,1966-03-11,"9359 Hawkins Bridge, Markfort, KS 56391",Silver Oak Pharmacy,141739,847,37000,wedding,crystal92@example.org,833-624-6375,72,35,1,0
APP-009885,Karen Anderson,552-34-1973,1968-07-20,"11913 Stephanie Mews, Williamburgh, OR 52970",Blue Harbor Health,116831,671,26000,auto,perryjason@example.org,521-357-6196,72,160,2,0
APP-009886,Thomas Knight,139-40-1209,2002-02-12,"71964 Ryan Route Apt. 991, Johnshire, ID 79275",Crescent Energy,161877,703,48000,vacation,longwilliam@example.net,630-062-7834,62,204,3,0
